Word1,Word2,Relation,Missing
đèn_đất,đèn_khí_đá,SYN,"đèn_đất,đèn_khí_đá"
đèn_đóm,đèn_đuốc,SYN,"đèn_đóm,đèn_đuốc"
đèn_hoa_kì,đèn_hoa_kỳ,SYN,"đèn_hoa_kì,đèn_hoa_kỳ"
đèn_huỳnh_quang,đèn_ống,SYN,đèn_ống
đèn_neon,đèn_ống,SYN,đèn_ống
đèn_pin,đèn_bấm,SYN,đèn_bấm
đẹn,cọc,SYN,đẹn
đẽo_gọt,gọt_dũa,SYN,gọt_dũa
đéo,địt,SYN,"đéo,địt"
đéo,đụ,SYN,"đéo,đụ"
đéo,đếch,SYN,"đéo,đếch"
đéo,không,SYN,đéo
đẹp_duyên,đẹp_đôi,SYN,đẹp_duyên
đẹp_giai,đẹp_trai,SYN,đẹp_giai
đẹp_giai,điển_trai,SYN,đẹp_giai
đẹt,đọn,SYN,đọn
đê_hèn,đê_mạt,SYN,đê_mạt
đê_hèn,đớn_hèn,SYN,đớn_hèn
đê_mạt,đê_tiện,SYN,đê_mạt
đê_mạt,đớn_hèn,SYN,"đê_mạt,đớn_hèn"
đê_mê,tê_mê,SYN,tê_mê
đê_tiện,đớn_hèn,SYN,đớn_hèn
đê_tiện,hạ_tiện,SYN,hạ_tiện
đê_tiện,ti_tiện,SYN,ti_tiện
đề,đề_pa,SYN,đề_pa
đề_kháng,để_kháng,SYN,để_kháng
đệ_tử,đồ_đệ,SYN,đồ_đệ
đếch,không,SYN,đếch
đếch,đách,SYN,"đếch,đách"
đêm_ngày,hôm_sớm,SYN,hôm_sớm
đền,đền_rồng,SYN,đền_rồng
đền_đáp,báo_đền,SYN,báo_đền
đền_đáp,đền_bồi,SYN,đền_bồi
đểu_cáng,đểu_giả,SYN,đểu_cáng
đểu_cáng,xỏ_lá,SYN,"đểu_cáng,xỏ_lá"
đểu_giả,xỏ_lá,SYN,xỏ_lá
đi,dận,SYN,dận
đi_bước_nữa,tục_hôn,SYN,tục_hôn
đi_cầu,đi_đồng,SYN,đi_đồng
đi_cầu,ỉa,SYN,ỉa
đi_đại_tiện,đi_đồng,SYN,đi_đồng
đi_đại_tiện,ỉa,SYN,ỉa
đi_đằng_đầu,xin_đi_đằng_đầu,SYN,"đi_đằng_đầu,xin_đi_đằng_đầu"
đi_đồng,đi_ngoài,SYN,đi_đồng
đi_đồng,đi_tiêu,SYN,đi_đồng
đi_đồng,ỉa,SYN,"đi_đồng,ỉa"
đi_đời,đi_đời_nhà_ma,SYN,"đi_đời,đi_đời_nhà_ma"
đi_giải,đi_tiểu,SYN,đi_giải
đi_ngoài,ỉa,SYN,ỉa
đi_rửa,đi_tả,SYN,đi_tả
đi_tả,ỉa_chảy,SYN,đi_tả
đi_tả,tiêu_chảy,SYN,đi_tả
đi_tiêu,ỉa,SYN,ỉa
đì_đẹt,lẹt_đẹt,SYN,đì_đẹt
đĩ,gái_giang_hồ,SYN,gái_giang_hồ
đĩ,kĩ_nữ,SYN,kĩ_nữ
đĩ_bợm,dâm_đãng,SYN,đĩ_bợm
đĩ_bợm,đĩ_thoã,SYN,"đĩ_bợm,đĩ_thoã"
đĩ_điếm,đĩ_bợm,SYN,"đĩ_điếm,đĩ_bợm"
đĩ_thoã,dâm_đãng,SYN,đĩ_thoã
đỉa_hẹ,đỉa_mén,SYN,"đỉa_hẹ,đỉa_mén"
đỉa_mén,đĩa_hẹ,SYN,"đỉa_mén,đĩa_hẹ"
địa_chánh,địa_chính,SYN,địa_chánh
địa_chấn_kí,địa_chấn_ký,SYN,"địa_chấn_kí,địa_chấn_ký"
địa_chí,dư_địa_chí,SYN,dư_địa_chí
địa_lí_học,địa_lý_học,SYN,"địa_lí_học,địa_lý_học"
địa_lí_kinh_tế,địa_lý_kinh_tế,SYN,địa_lí_kinh_tế
địa_lí_tự_nhiên,địa_lý_tự_nhiên,SYN,địa_lí_tự_nhiên
địa_tĩnh,vệ_tinh_địa_tĩnh,SYN,"địa_tĩnh,vệ_tinh_địa_tĩnh"
địa_vật_lí,địa_vật_lý,SYN,địa_vật_lí
đích_thị,chính_thị,SYN,chính_thị
đích_thực,đích_thật,SYN,đích_thật
điếc,nặng_tai,SYN,nặng_tai
điếc,nghễnh_ngãng,SYN,nghễnh_ngãng
điếc_đặc,điếc_lòi,SYN,"điếc_đặc,điếc_lòi"
điếm_nhục,nhục_nhã,SYN,điếm_nhục
điên_cuồng,cuồng_điên,SYN,cuồng_điên
điên_rồ,cuồng_điên,SYN,cuồng_điên
điên_tiết,lộn_máu,SYN,lộn_máu
điên_tiết,lộn_tiết,SYN,lộn_tiết
điện_li,điện_ly,SYN,"điện_li,điện_ly"
điện_sinh_lí_học,điện_sinh_lý_học,SYN,"điện_sinh_lí_học,điện_sinh_lý_học"
điệp_trùng,trập_trùng,SYN,điệp_trùng
điệp_trùng,trùng_điệp,SYN,điệp_trùng
điệp_trùng,trùng_trùng,SYN,điệp_trùng
điều_tiếng,miệng_tiếng,SYN,miệng_tiếng
điệu_này,điệu_này_thì,SYN,"điệu_này,điệu_này_thì"
đinh_ấn,đinh_rệp,SYN,"đinh_ấn,đinh_rệp"
đinh_tai,inh_tai,SYN,inh_tai
đinh_tán,ri_vê,SYN,ri_vê
định_ảnh,định_hình,SYN,định_ảnh
định_kì,thường_kì,SYN,thường_kì
định_kỳ,thường_kì,SYN,thường_kì
định_lí,định_lý,SYN,định_lí
định_mệnh_luận,thuyết_định_mệnh,SYN,"định_mệnh_luận,thuyết_định_mệnh"
định_tâm,chủ_tâm,SYN,định_tâm
định_thần,định_tâm,SYN,định_tâm
địt,đụ,SYN,"địt,đụ"
địt_mẹ,đù_mẹ,SYN,"địt_mẹ,đù_mẹ"
địt_mẹ,đụ_mẹ,SYN,"địt_mẹ,đụ_mẹ"
đìu_hiu,quạnh_hiu,SYN,quạnh_hiu
đìu_hiu,quạnh_vắng,SYN,quạnh_vắng
đỏ_chon_chót,đỏ_chót,SYN,đỏ_chon_chót
đỏ_đen,đen_đỏ,SYN,đen_đỏ
đỏ_đọc,đỏ_nọc,SYN,"đỏ_đọc,đỏ_nọc"
đỏ_đòng_đọc,đỏ_đọc,SYN,"đỏ_đòng_đọc,đỏ_đọc"
đỏ_hoen_hoét,đỏ_hoét,SYN,"đỏ_hoen_hoét,đỏ_hoét"
đỏ_hon_hỏn,đỏ_hỏn,SYN,đỏ_hon_hỏn
đỏ_quạch,đỏ_quành_quạch,SYN,đỏ_quành_quạch
đoạ_đày,đầy_đoạ,SYN,"đoạ_đày,đầy_đoạ"
Đoan_Ngọ,Đoan_Dương,SYN,"Đoan_Ngọ,Đoan_Dương"
Đoan_Ngọ,Đoan_Ngũ,SYN,"Đoan_Ngọ,Đoan_Ngũ"
đoản_trình,đường_đoản_trình,SYN,"đoản_trình,đường_đoản_trình"
đoản_trình,đường_trắc_địa,SYN,"đoản_trình,đường_trắc_địa"
đoảng,đoảng_vị,SYN,đoảng_vị
đoảng,đuểnh_đoảng,SYN,đuểnh_đoảng
đoảng_vị,đuểnh_đoảng,SYN,"đoảng_vị,đuểnh_đoảng"
đòn_vọt,roi_vọt,SYN,đòn_vọt
đọng,ứ,SYN,ứ
đổ_dồn,đổ_hồi,SYN,đổ_hồi
đổ_điêu,đổ_vấy,SYN,đổ_điêu
đổ_điêu,đổ_vấy_đổ_vá,SYN,"đổ_điêu,đổ_vấy_đổ_vá"
đổ_đom_đóm,đổ_hào_quang,SYN,"đổ_đom_đóm,đổ_hào_quang"
đổ_vấy,đổ_vấy_đổ_vá,SYN,đổ_vấy_đổ_vá
đỗ,đậu_[nghĩa_2],SYN,đậu_[nghĩa_2]
độ_pH,chỉ_số_hydrogen,SYN,"độ_pH,chỉ_số_hydrogen"
độ_vong,độ_hồn,SYN,"độ_vong,độ_hồn"
đốc_chứng,giở_chứng,SYN,đốc_chứng
đốc_chứng,trở_chứng,SYN,đốc_chứng
độc_bình,lục_bình,SYN,độc_bình
độc_mồm,độc_mồm_độc_miệng,SYN,"độc_mồm,độc_mồm_độc_miệng"
độc_thần_luận,nhất_thần_luận,SYN,"độc_thần_luận,nhất_thần_luận"
độc_thần_luận,thuyết_nhất_thần,SYN,"độc_thần_luận,thuyết_nhất_thần"
đồi_bại,đồi_tệ,SYN,đồi_tệ
đồi_não,đồi_thị,SYN,"đồi_não,đồi_thị"
đối_đáp,ứng_đáp,SYN,ứng_đáp
đồn,đồn_đãi,SYN,đồn_đãi
đồn,phao_đồn,SYN,phao_đồn
đồn_bót,đồn_bốt,SYN,đồn_bót
đồn_đãi,đồn_đại,SYN,đồn_đãi
đồn_đãi,phao,SYN,đồn_đãi
đồn_đãi,phao_đồn,SYN,"đồn_đãi,phao_đồn"
đồn_đại,phao_đồn,SYN,phao_đồn
đốn_đời,đốn_kiếp,SYN,"đốn_đời,đốn_kiếp"
đốn_đời,đốn_mạt,SYN,đốn_đời
đốn_kiếp,đốn_mạt,SYN,đốn_kiếp
đông_đặc,đông_nghìn_nghịt,SYN,đông_nghìn_nghịt
đông_nghẹt,đông_nghìn_nghịt,SYN,đông_nghìn_nghịt
đông_nghìn_nghịt,đông_nghịt,SYN,đông_nghìn_nghịt
đồng_bọn,đồng_đảng,SYN,đồng_đảng
đồng_chất,đồng_tính,SYN,đồng_chất
đồng_đảng,đồng_loã,SYN,đồng_đảng
đồng_điếu,đồng_đỏ,SYN,"đồng_điếu,đồng_đỏ"
đồng_điếu,đồng_mắt_cua,SYN,"đồng_điếu,đồng_mắt_cua"
đồng_đỏ,đồng_mắt_cua,SYN,"đồng_đỏ,đồng_mắt_cua"
đồng_la,phèng_la,SYN,"đồng_la,phèng_la"
đồng_la,thanh_la,SYN,đồng_la
đồng_loã,đồng_mưu,SYN,đồng_mưu
đồng_niên,đồng_canh,SYN,đồng_canh
đồng_qui,đồng_quy,SYN,"đồng_qui,đồng_quy"
đồng_ruộng,đồng_điền,SYN,đồng_điền
động_dục,động_đực,SYN,động_đực
động_dục,động_hớn,SYN,động_hớn
động_đực,động_hớn,SYN,"động_đực,động_hớn"
động_lòng,động_tâm,SYN,động_tâm
đốp,độp,SYN,độp
độp_một_cái,đùng_một_cái,SYN,độp_một_cái
đột_nhiên,hốt_nhiên,SYN,hốt_nhiên
đơ,đừ,SYN,đừ
đờ,đừ,SYN,đừ
đờ_đẫn,lần_thần,SYN,lần_thần
đờ_đẫn,thờ_thẫn,SYN,thờ_thẫn
đời_đời,đời_đời_kiếp_kiếp,SYN,đời_đời_kiếp_kiếp
đời_thủa,đời_thuở,SYN,"đời_thủa,đời_thuở"
đới_địa_lí,đới_địa_lý,SYN,"đới_địa_lí,đới_địa_lý"
đơn_chiếc,neo_người,SYN,neo_người
đơn_nguyên,đơn_tử,SYN,đơn_tử
đơn_tiết,độc_âm,SYN,"đơn_tiết,độc_âm"
đơn_tiết,đơn_âm,SYN,"đơn_tiết,đơn_âm"
đơn_tử_diệp,một_lá_mầm,SYN,"đơn_tử_diệp,một_lá_mầm"
đơn_vị_học_trình,học_trình,SYN,"đơn_vị_học_trình,học_trình"
đớn_hèn,hèn_đớn,SYN,"đớn_hèn,hèn_đớn"
đớn_hèn,ươn_hèn,SYN,"đớn_hèn,ươn_hèn"
đớp,tợp,SYN,tợp
đớp,tọng,SYN,tọng
đớp,xực,SYN,xực
đu_đưa,vung_vảy,SYN,vung_vảy
đù_đà_đù_đờ,đù_đờ,SYN,"đù_đà_đù_đờ,đù_đờ"
đù_đà_đù_đờ,ngù_ngờ,SYN,"đù_đà_đù_đờ,ngù_ngờ"
đù_đờ,ngù_ngờ,SYN,"đù_đờ,ngù_ngờ"
đù_mẹ,đụ_mẹ,SYN,"đù_mẹ,đụ_mẹ"
đú_đa_đú_đởn,đú_đởn,SYN,"đú_đa_đú_đởn,đú_đởn"
đú_mỡ,rửng_mỡ,SYN,"đú_mỡ,rửng_mỡ"
đua_đòi,theo_đòi,SYN,theo_đòi
đua_tranh,đua_ganh,SYN,đua_ganh
đùa,bỡn,SYN,bỡn
đùa_bỡn,đùa_cợt,SYN,đùa_bỡn
đùa_giỡn,nô_giỡn,SYN,nô_giỡn
đũa_cả,xêu,SYN,xêu
đun_nấu,thổi_nấu,SYN,thổi_nấu
đùn_đẩy,đun_đẩy,SYN,đun_đẩy
đung_đưa,vung_vảy,SYN,vung_vảy
đùng_đình,đủng_đỉnh,SYN,đùng_đình
đủng_đa_đủng_đỉnh,đủng_đà_đủng_đỉnh,SYN,"đủng_đa_đủng_đỉnh,đủng_đà_đủng_đỉnh"
đủng_đỉnh,thủng_thỉnh,SYN,thủng_thỉnh
đuôi_gà,tóc_đuôi_gà,SYN,tóc_đuôi_gà
đuôi_từ,vĩ_tố,SYN,"đuôi_từ,vĩ_tố"
đuỗn,thuỗn,SYN,"đuỗn,thuỗn"
đứng_bóng,tròn_bóng,SYN,tròn_bóng
đườn_đưỡn,đưỡn,SYN,"đườn_đưỡn,đưỡn"
đương_qui,đương_quy,SYN,đương_qui
đường_bệ,oai_vệ,SYN,đường_bệ
đường_đoản_trình,đường_trắc_địa,SYN,"đường_đoản_trình,đường_trắc_địa"
đường_trắc_địa,đường_trắc_địa,SYN,"đường_trắc_địa,đường_trắc_địa"
đường_xoáy_ốc,đường_xoắn_ốc,SYN,"đường_xoáy_ốc,đường_xoắn_ốc"
đứt_đuôi,đứt_đuôi_con_nòng_nọc,SYN,"đứt_đuôi,đứt_đuôi_con_nòng_nọc"
đứt_ruột,đứt_ruột_đứt_gan,SYN,đứt_ruột_đứt_gan
đứt_ruột_đứt_gan,rứt_ruột,SYN,đứt_ruột_đứt_gan
e,ngại,SYN,e
e,sợ,SYN,e
è,trằn,SYN,"è,trằn"
eo_sèo,ỉ_eo,SYN,"eo_sèo,ỉ_eo"
ê,tẽn,SYN,"ê,tẽn"
êm_ru,êm_ro,SYN,êm_ro
ễnh,phưỡn,SYN,"ễnh,phưỡn"
Fahrenheit,nhiệt_độ_Fahrenheit,SYN,"Fahrenheit,nhiệt_độ_Fahrenheit"
Fahrenheit,thang_nhiệt_độ_Fahrenheit,SYN,"Fahrenheit,thang_nhiệt_độ_Fahrenheit"
fát_xít,phát_xít,SYN,fát_xít
fula,phu_la,SYN,"fula,phu_la"
fuy,phuy,SYN,fuy
gà_gật,ngủ_gà_ngủ_gật,SYN,ngủ_gà_ngủ_gật
gà_tồ,gà_cồ,SYN,"gà_tồ,gà_cồ"
gả,gả_bán,SYN,gả_bán
gạch_hoa,gạch_bông,SYN,"gạch_hoa,gạch_bông"
gạch_lỗ,gạch_thông_tâm,SYN,"gạch_lỗ,gạch_thông_tâm"
gái_điếm,gái_giang_hồ,SYN,gái_giang_hồ
gái_điếm,kĩ_nữ,SYN,kĩ_nữ
gái_nhảy,ca_ve,SYN,ca_ve
gại,liếc,SYN,gại
gan_cóc_tía,gan_chí_mề,SYN,"gan_cóc_tía,gan_chí_mề"
gan_lì,gan_liền,SYN,gan_liền
gang_tấc,tấc_gang,SYN,tấc_gang
gangster,găngxtơ,SYN,găngxtơ
ganh_đua,đua_ganh,SYN,đua_ganh
gảnh,ghểnh,SYN,"gảnh,ghểnh"
gạo_cẩm,nếp_cẩm,SYN,gạo_cẩm
gàu_bốc,gàu_ngoạm,SYN,"gàu_bốc,gàu_ngoạm"
gảy,khảy,SYN,khảy
gắng_công,gắng_sức,SYN,gắng_công
gầm_ghè,gầm_gừ,SYN,gầm_ghè
gầm_ghè,hằm_hè,SYN,"gầm_ghè,hằm_hè"
gầm_ghè,hầm_hè,SYN,"gầm_ghè,hầm_hè"
gầm_gừ,hằm_hè,SYN,hằm_hè
gầm_gừ,hầm_hè,SYN,hầm_hè
gập_ghềnh,khấp_khểnh,SYN,khấp_khểnh
gấu_Bắc_Cực,gấu_trắng,SYN,gấu_Bắc_Cực
gây_gấy,ngây_ngấy,SYN,"gây_gấy,ngây_ngấy"
gây_hấn,khai_hấn,SYN,khai_hấn
gây_hấn,khiêu_hấn,SYN,khiêu_hấn
gây_hấn,khởi_hấn,SYN,khởi_hấn
gầy_đét,gầy_guộc,SYN,gầy_đét
gầy_đét,ốm_nhách,SYN,"gầy_đét,ốm_nhách"
gầy_đét,tong_teo,SYN,gầy_đét
gầy_nhom,ốm_nhom,SYN,ốm_nhom
gấy_sốt,ngấy_sốt,SYN,"gấy_sốt,ngấy_sốt"
GDP,tổng_sản_phẩm_quốc_nội,SYN,GDP
ghé,kẹ,SYN,kẹ
ghé_lưng,ngả_lưng,SYN,ghé_lưng
ghẹ,kẹ,SYN,kẹ
ghèn,nhử,SYN,ghèn
ghép_nối,nối_ghép,SYN,nối_ghép
ghê_rợn,kinh_rợn,SYN,kinh_rợn
ghế_dựa,ghế_tựa,SYN,ghế_dựa
ghếch,ghệch,SYN,"ghếch,ghệch"
ghếch,nghếch,SYN,"ghếch,nghếch"
ghếch,vếch,SYN,"ghếch,vếch"
ghi_tạc,ghi_lòng_tạc_dạ,SYN,"ghi_tạc,ghi_lòng_tạc_dạ"
ghi_tạc,khắc_cốt_ghi_tâm,SYN,ghi_tạc
ghi_tạc,khắc_cốt_ghi_xương,SYN,"ghi_tạc,khắc_cốt_ghi_xương"
gia_phả,tộc_phả,SYN,tộc_phả
gia_sản,gia_bản,SYN,gia_bản
gia_sản,gia_tư,SYN,gia_tư
gia_thế,thế_gia,SYN,thế_gia
già_cả,già_lão,SYN,già_lão
già_câng,già_cấc,SYN,"già_câng,già_cấc"
già_cốc_đế,già_khú_đế,SYN,"già_cốc_đế,già_khú_đế"
già_đời,lọc_lõi,SYN,già_đời
già_đời,lõi_đời,SYN,"già_đời,lõi_đời"
già_mồm,già_họng,SYN,"già_mồm,già_họng"
giả_danh,mạo_xưng,SYN,mạo_xưng
giả_dối,giả_trá,SYN,giả_trá
giả_sử,giả_thử,SYN,giả_thử
giả_sử,giả_tỉ,SYN,giả_tỉ
giả_sử,ví_thử,SYN,ví_thử
giả_vờ,giả_đò,SYN,giả_đò
giả_vờ,giả_tảng,SYN,giả_tảng
giá_trị_thặng_dư,thặng_dư_giá_trị,SYN,thặng_dư_giá_trị
giải_đông,xả_đông,SYN,"giải_đông,xả_đông"
giải_nghĩa,giảng_nghĩa,SYN,giảng_nghĩa
giải_phẫu_học,cơ_thể_học,SYN,cơ_thể_học
giải_sầu,giải_phiền,SYN,giải_phiền
giải_thuật,thuật_toán,SYN,giải_thuật
giãi_bày,đãi_đằng,SYN,đãi_đằng
giãi_bày,giãi_tỏ,SYN,giãi_tỏ
giam_cầm,giam_cấm,SYN,giam_cấm
gian_dâm,tà_dâm,SYN,"gian_dâm,tà_dâm"
gian_dâm,thông_dâm,SYN,"gian_dâm,thông_dâm"
gian_dâm,tư_thông,SYN,gian_dâm
gian_giảo,gian_trá,SYN,gian_giảo
gian_giảo,gian_xảo,SYN,gian_giảo
gian_giảo,giảo_hoạt,SYN,"gian_giảo,giảo_hoạt"
gian_giảo,giảo_quyệt,SYN,"gian_giảo,giảo_quyệt"
gian_giảo,man_trá,SYN,"gian_giảo,man_trá"
gian_giảo,quỉ_quyệt,SYN,"gian_giảo,quỉ_quyệt"
gian_giảo,quỷ_quyệt,SYN,gian_giảo
gian_giảo,xảo_quyệt,SYN,gian_giảo
gian_giảo,xảo_trá,SYN,gian_giảo
gian_trá,giảo_hoạt,SYN,giảo_hoạt
gian_trá,giảo_quyệt,SYN,giảo_quyệt
gian_trá,man_trá,SYN,man_trá
gian_trá,quỉ_quyệt,SYN,quỉ_quyệt
gian_xảo,giảo_hoạt,SYN,giảo_hoạt
gian_xảo,giảo_quyệt,SYN,giảo_quyệt
gian_xảo,man_trá,SYN,man_trá
gian_xảo,quỉ_quyệt,SYN,quỉ_quyệt
gián_thu,thuế_gián_thu,SYN,"gián_thu,thuế_gián_thu"
giang_mai,tim_la,SYN,tim_la
giang_sơn,giang_san,SYN,giang_san
giàng_giàng,guột,SYN,"giàng_giàng,guột"
giàng_thun,ná_thun,SYN,"giàng_thun,ná_thun"
giáng_hạ,giáng_thế,SYN,"giáng_hạ,giáng_thế"
giáng_hạ,hạ_giáng,SYN,"giáng_hạ,hạ_giáng"
giáng_thế,giáng_trần,SYN,giáng_thế
giạng,xoạc,SYN,giạng
giao_hảo,giao_hiếu,SYN,giao_hiếu
giao_thông_hào,hào_giao_thông,SYN,hào_giao_thông
giảo_hoạt,giảo_quyệt,SYN,"giảo_hoạt,giảo_quyệt"
giảo_hoạt,man_trá,SYN,"giảo_hoạt,man_trá"
giảo_hoạt,quỉ_quyệt,SYN,"giảo_hoạt,quỉ_quyệt"
giảo_hoạt,quỷ_quyệt,SYN,giảo_hoạt
giảo_hoạt,xảo_quyệt,SYN,giảo_hoạt
giảo_hoạt,xảo_trá,SYN,giảo_hoạt
giảo_quyệt,man_trá,SYN,"giảo_quyệt,man_trá"
giảo_quyệt,quỉ_quyệt,SYN,"giảo_quyệt,quỉ_quyệt"
giảo_quyệt,quỷ_quyệt,SYN,giảo_quyệt
giảo_quyệt,xảo_quyệt,SYN,giảo_quyệt
giảo_quyệt,xảo_trá,SYN,giảo_quyệt
giáo_giở,giở_mặt,SYN,"giáo_giở,giở_mặt"
giáo_giở,lật_lọng,SYN,giáo_giở
giáo_giở,tráo_trở,SYN,giáo_giở
giáo_giở,trở_mặt,SYN,giáo_giở
giáo_lí,giáo_lý,SYN,giáo_lí
giáp_hạt,giáp_vụ,SYN,giáp_vụ
giáp_trạng,tuyến_giáp_trạng,SYN,tuyến_giáp_trạng
giàu_mạnh,giầu_mạnh,SYN,giầu_mạnh
giàu_sang,giầu_sang,SYN,giầu_sang
giàu_sang,sang_giàu,SYN,sang_giàu
giàu_sụ,giầu_sụ,SYN,giầu_sụ
giày_đạp,giày_xéo,SYN,giày_đạp
giày_đạp,giầy_xéo,SYN,"giày_đạp,giầy_xéo"
giày_vò,giầy_vò,SYN,giầy_vò
giày_xéo,giầy_xéo,SYN,giầy_xéo
giãy,giẫy,SYN,giẫy
giãy_giụa,giẫy_giụa,SYN,giẫy_giụa
giãy_nảy,giẫy_nẩy,SYN,giẫy_nẩy
giặt_giũ,giặt_gịa,SYN,giặt_gịa
giậm_giật,rậm_rật,SYN,"giậm_giật,rậm_rật"
giần_giật,rần_rật,SYN,"giần_giật,rần_rật"
giấn,nhấn,SYN,giấn
giấn,nhận,SYN,giấn
giật_mình,giật_thột,SYN,giật_thột
giật_nóng,giật_lửa,SYN,"giật_nóng,giật_lửa"
giầu_sang,sang_giàu,SYN,"giầu_sang,sang_giàu"
giấy_carbon,giấy_than,SYN,"giấy_carbon,giấy_than"
giấy_chặm,giấy_dậm,SYN,"giấy_chặm,giấy_dậm"
giấy_chặm,giấy_thấm,SYN,giấy_chặm
giấy_dậm,giấy_thấm,SYN,giấy_dậm
giấy_đánh_máy,pơluya,SYN,"giấy_đánh_máy,pơluya"
giấy_nến,giấy_sáp,SYN,"giấy_nến,giấy_sáp"
giấy_nhám,giấy_ráp,SYN,"giấy_nhám,giấy_ráp"
giấy_tờ,giấy_má,SYN,giấy_má
gièm,gièm_pha,SYN,gièm
gièm,sàm,SYN,"gièm,sàm"
gieo_neo,gian_nan,SYN,gieo_neo
giếng_khơi,giếng_thơi,SYN,giếng_thơi
gió_mùa_đông-bắc,gió_bấc,SYN,gió_mùa_đông-bắc
giòn_tan,giòn_rụm,SYN,giòn_rụm
giối_già,trối_già,SYN,"giối_già,trối_già"
giôn_giốt,nhôn_nhốt,SYN,"giôn_giốt,nhôn_nhốt"
giống_hệt,y_sì,SYN,y_sì
giơ,xìa,SYN,xìa
giờ_GMT,giờ_quốc_tế,SYN,"giờ_GMT,giờ_quốc_tế"
giở_dạ,trở_dạ,SYN,giở_dạ
giở_giời,trở_trời,SYN,giở_giời
giở_mặt,lật_lọng,SYN,giở_mặt
giở_mặt,tráo_trở,SYN,giở_mặt
giở_mặt,trở_mặt,SYN,giở_mặt
giở_quẻ,đốc_chứng,SYN,"giở_quẻ,đốc_chứng"
giở_quẻ,giở_chứng,SYN,giở_quẻ
giở_quẻ,trở_chứng,SYN,giở_quẻ
giở_quẻ,trở_quẻ,SYN,"giở_quẻ,trở_quẻ"
giới_luật,pháp_giới,SYN,pháp_giới
giỡn,rỡn,SYN,rỡn
giủi,nhủi,SYN,"giủi,nhủi"
giun_móc,giun_móc_câu,SYN,giun_móc_câu
giữ_gìn,giữ_giàng,SYN,giữ_giàng
giữ_kẽ,giữ_ý_giữ_tứ,SYN,giữ_ý_giữ_tứ
giữ_ý,giữ_ý_giữ_tứ,SYN,giữ_ý_giữ_tứ
glaucoma,thiên_đầu_thống,SYN,"glaucoma,thiên_đầu_thống"
GNP,tổng_sản_phẩm_quốc_gia,SYN,"GNP,tổng_sản_phẩm_quốc_gia"
gõ,khỏ,SYN,khỏ
gom_góp,tom_góp,SYN,tom_góp
gom_nhặt,gom_nhóp,SYN,gom_nhóp
gom_nhặt,góp_nhóp,SYN,góp_nhóp
gom_nhóp,góp_nhặt,SYN,gom_nhóp
gom_nhóp,góp_nhóp,SYN,"gom_nhóp,góp_nhóp"
góp_nhặt,góp_nhóp,SYN,góp_nhóp
gorilla,khỉ_độc,SYN,khỉ_độc
gọt_dũa,gọt_giũa,SYN,gọt_dũa
gọt_dũa,mài_dũa,SYN,gọt_dũa
gọt_dũa,mài_giũa,SYN,gọt_dũa
gọt_dũa,trau_chuốt,SYN,gọt_dũa
gỗ_vang,tô_mộc,SYN,"gỗ_vang,tô_mộc"
gốc_rễ,cỗi_rễ,SYN,cỗi_rễ
gông_cùm,gông_xiềng,SYN,"gông_cùm,gông_xiềng"
gông_xiềng,xiềng_gông,SYN,"gông_xiềng,xiềng_gông"
gồng_gánh,gánh_gồng,SYN,gánh_gồng
gởi_gắm,gửi_gắm,SYN,gởi_gắm
gớm_ghiếc,gớm_guốc,SYN,gớm_guốc
GPS,hệ_thống_định_vị_toàn_cầu,SYN,GPS
granite,hoa_cương,SYN,hoa_cương
graphite,than_chì,SYN,graphite
gùn,gút,SYN,gùn
gượm,hượm,SYN,"gượm,hượm"
gương_tày_liếp,gương_tầy_liếp,SYN,"gương_tày_liếp,gương_tầy_liếp"
hà_hiếp,hiếp,SYN,hà_hiếp
hà_hiếp,ức_hiếp,SYN,hà_hiếp
hà_mã,trâu_nước,SYN,trâu_nước
hà_thủ_ô_nam,hà_thủ_ô_trắng,SYN,"hà_thủ_ô_nam,hà_thủ_ô_trắng"
hà_tiện,hà_tằn_hà_tiện,SYN,hà_tằn_hà_tiện
hả_dạ,hả_lòng,SYN,hả_lòng
hả_dạ,hởi_dạ,SYN,hởi_dạ
hả_dạ,hởi_lòng,SYN,hởi_lòng
hả_giận,lại_gan,SYN,lại_gan
hách,oách,SYN,hách
hách_dịch,hách,SYN,hách
hạch,hạch_lạc,SYN,hạch_lạc
hạch,hặc,SYN,hặc
hạch_sách,hạch_lạc,SYN,hạch_lạc
hạch_sách,hoạnh_hoẹ,SYN,hoạnh_hoẹ
hai_lá_mầm,song_tử_diệp,SYN,"hai_lá_mầm,song_tử_diệp"
hải_li,hải_ly,SYN,hải_li
hải_lí,hải_lý,SYN,hải_lí
hải_quan,thương_chính,SYN,thương_chính
hải_quân_đánh_bộ,hải_quân_lục_chiến,SYN,"hải_quân_đánh_bộ,hải_quân_lục_chiến"
hải_quân_đánh_bộ,lính_thuỷ_đánh_bộ,SYN,hải_quân_đánh_bộ
hải_quân_lục_chiến,lính_thuỷ_đánh_bộ,SYN,hải_quân_lục_chiến
hải_quì,hải_quỳ,SYN,"hải_quì,hải_quỳ"
hái,ngứt,SYN,ngứt
ham_chuộng,ưa_chuộng,SYN,ham_chuộng
hàm,hàm_cấp,SYN,hàm_cấp
hàm_hồ,hồ_đồ,SYN,hàm_hồ
hàm_ơn,hàm_ân,SYN,"hàm_ơn,hàm_ân"
