sentence_id,reference,TensorFlow NMT_hypothesis,PyTorch Transformer_hypothesis,TensorFlow NMT_sentence_chrfpp,PyTorch Transformer_sentence_chrfpp,chrfpp_difference_TensorFlow NMT_minus_PyTorch Transformer,winner
189,"Tuy nhiên tôi vẫn sẽ nói , tôi đã 52 tuổi và tôi xin thừa nhận rằng tôi chưa từng uống một giọt rượu nào","Nhưng tôi đã có 52 năm , tôi sẽ thừa nhận với bạn rằng mình chưa bao giờ có một cái gì .","nhưng tôi có 1.5 tuổi, và tôi sẽ thú nhận với các bạn rằng tôi chưa bao giờ có một giọt rượu.",27.100935325323256,36.8976197880109,-9.796684462687644,PyTorch Transformer
190,"Không phải tôi nói ra vì tôi nghĩ tôi làm thế là đúng , là đạo đức ; mà tôi muốn nói đến sức mạnh của nhân cách con người .","Tôi không nói rằng vì tôi nghĩ rằng đó là sự đồng ý , tôi nói rằng vì có sức mạnh trong bản thân .",tôi không nói điều đó bởi vì tôi nghĩ đó là một điều tốt lành tôi nói rằng bởi vì có sức mạnh trong danh tính.,28.562398137755494,29.321128284490023,-0.7587301467345284,PyTorch Transformer
191,Khi chúng ta tạo ra một nhân cách đúng đắn chúng ta có thể nói mọi thứ với thế giới xung quanh ta rằng những gì mà họ không hề tin lại thực sự có ý nghĩa .,"Khi chúng ta tạo ra một cách đúng đắn , chúng ta có thể nói rằng những thứ để có thể nói với những thứ trên chúng ta không thực sự tin tưởng được .","khi chúng ta tạo ra một dạng nhân dạng đúng đắn, chúng ta có thể nói mọi thứ trên thế giới xung quanh chúng ta rằng chúng không thực sự tin tưởng.",49.98193610933054,58.728810233843085,-8.746874124512544,PyTorch Transformer
192,Chúng ta có thể khiến họ bắt tay vào làm những việc mà họ không nghĩ rằng họ làm được .,Chúng ta có thể làm được những thứ mà họ không nghĩ họ có thể làm .,chúng ta có thể khiến họ làm những việc mà họ không nghĩ là họ có thể làm được.,49.00199329545746,73.79217406533019,-24.790180769872727,PyTorch Transformer
193,Mỗi khi nghĩ về bà ngoại tất nhiên tôi biết bà cho rằng tất cả những đứa cháu đều đặc biệt .,"Khi tôi nghĩ về bà tôi , dĩ nhiên cô ấy nghĩ rằng cô ấy là một con người đặc biệt .","khi tôi nghĩ về bà tôi, tất nhiên bà sẽ nghĩ rằng tất cả những đứa cháu của bà là đặc biệt.",32.056309246455136,58.78488123057492,-26.72857198411978,PyTorch Transformer
194,"Ông ngoại tôi đã ở tù suốt thời kỳ cấm nấu và bán rượu ,",Ông tôi là người trong tù trong khi tôi đã bị giam giữ .,ông tôi bị giam trong tù trong thời kỳ cấm đoán.,18.81761718248236,28.12790145168892,-9.310284269206562,PyTorch Transformer
195,cậu tôi chết vì bệnh do rượu gây ra .,Con trai của tôi đã chết vì các bệnh nhân .,chú chó của tôi đã chết vì những căn bệnh về rượu.,27.71759565927372,30.37206254381858,-2.65446688454486,PyTorch Transformer
196,Và tất nhiên bà nghĩ có những điều chúng ta cần phải cam kết .,Và những thứ này là những thứ mà cô ấy nghĩ chúng ta cần phải làm .,và đó là những điều mà cô ấy nghĩ chúng tôi cần để cam kết.,39.285923996175285,42.0403981069964,-2.754474110821114,PyTorch Transformer
197,Tôi thì đã và đang cố nói ra đôi điều về hệ thống tư pháp của,Tôi đã cố gắng nói một điều về hệ thống công lý của chúng ta .,tôi đã cố gắng nói một vài điều về hệ thống xét xử tội phạm của chúng ta.,37.891261639645776,38.59761635808392,-0.706354718438142,PyTorch Transformer
198,"quốc gia chúng ta , nó đã khác đi rất nhiều so với 40 năm về trước .",Nước này rất khác biệt hơn là 40 năm trước đây .,đất nước này ngày nay rất khác so với 40 năm trước.,20.34854591985809,33.659717814715414,-13.311171894857324,PyTorch Transformer
199,"Năm 1972 , đã có 300.000 người bị tù","Năm năm năm 1918 , có cả người dân ở nhà tù và nhà tù .","vào năm 1945, có 200 người trong tù và nhà tù.",22.493280334333566,29.259473702404126,-6.76619336807056,PyTorch Transformer
200,"Ngày nay , con số đó đã lên đến 2,3 triệu","Ngày nay , có khoảng 200.000 triệu triệu .","ngày nay, có 200 triệu.",30.462207352862364,32.75281522801292,-2.290607875150556,PyTorch Transformer
201,Nước Mỹ giờ đây có tỉ lệ phạt tù cao nhất trên thế giới,Nước Mỹ hiện nay có tỷ lệ cao nhất trong thế giới .,nước mỹ hiện nay có tỉ lệ bị giam giữ cao nhất trên thế giới.,42.968280402344625,59.57493231700178,-16.606651914657157,PyTorch Transformer
202,và có 7 triệu người bị quản chế hoặc được tạm tha,Chúng ta có 7 triệu người trong sự tự do và bị truyền bá .,chúng tôi có 7 triệu người bị bắn vào chế độ và được ghép lại.,35.334729880564396,45.193467348351376,-9.85873746778698,PyTorch Transformer
203,"theo tôi , sự phạt tù rộng rãi như thế đã cơ bản thay đổi thế giới này","Và sự xâm phạm , trong sự tự phán của tôi , có cơ bản thay đổi thế giới của chúng ta .","và hàng loạt bị giam giữ, trong phán xét của tôi, đã thay đổi về cơ bản thế giới của chúng ta.",41.29525718009987,33.52187437408239,7.77338280601748,TensorFlow NMT
204,"Đối với những người nghèo , người da màu hệ luỵ của việc này đã khiến họ phải sống với nỗi thất vọng tràn trề .","Trong những cộng đồng nghèo , trong cộng đồng của các bạn có sự thất vọng , có sự thất vọng , là sự thật , là hình thành bởi những kết quả này .","ở những cộng đồng nghèo, trong những cộng đồng màu sắc có sự tuyệt vọng, có sự vô vọng, được hình thành bởi những kết quả như thế này.",22.53634674318922,19.9592529919984,2.5770937511908194,TensorFlow NMT
205,"cứ 3 người đàn ông da đen ở độ tuổi từ 18 đến 30 thì có một người đang trong tù , bị quản chế hoặc được tạm tha .","Một trong ba người đàn ông da đen giữa 18 tuổi , 30 tuổi trong tù , trong tù , trong tù , người trong tù ,","một trong ba người da đen giữa 18 đến 30 người bị giam trong tù, trong tù, bị giết người hoặc bị tra tấn.",35.03530018227396,33.41614635022668,1.6191538320472745,TensorFlow NMT
206,"Ở những thành phố lớn trên đất nước này như Los Angeles , Philadelphia , Baltimore , Washington có đên 50 - 60 % người da màu đang trong tình trạng tương tự , họ bị tù , bị quản chế hoặc tạm tha","Trong những cộng đồng ở trung học khắp đất nước này , Los Angeles , Philadelphia , Washington , Washington , 50 đến 60 % những người đàn ông bị tô trong tù hoặc nhà tù .","ở những cộng đồng đô thị khắp đất nước los angeles, philadelphia, washington, 50 đến 60 phần trăm những người đàn ông trẻ tuổi đang ở trong tù hoặc trong tù, bị chế biến hoặc bị bắn.",39.58610441429933,40.058794292921405,-0.47268987862207723,PyTorch Transformer
207,"Hệ thống pháp luật của chúng ta không chỉ được định hình bằng những cách như thế , không chỉ bị biến tướng do sự phân biệt chủng tộc mà còn bị bóp méo bởi cái nghèo .","Hệ thống của chúng ta không chỉ định hình trong những cách mà dường như là một cách có thể được tạo ra xung quanh , họ cũng bị bóp méo bởi sự nghèo đói .","hệ thống của chúng ta không chỉ được định hình theo những cách mà dường như vô vọng xung quanh chủng tộc, mà còn bị bóp méo bởi sự nghèo đói.",44.24153405543779,53.893876960579036,-9.652342905141246,PyTorch Transformer
208,Chúng ta đang có một hệ thống tư pháp sẽ sẵn sàng đối xử với các bạn tốt hơn nhiều nếu bạn phạm tội nhưng giàu có so với người nghèo dù họ vô tội,"Chúng ta có một hệ thống công bằng trong đất nước này , để giúp bạn có nhiều hơn nếu bạn giàu và tội phạm .",chúng ta có một hệ thống công lý ở đất nước này những điều kiện bạn tốt hơn nếu bạn giàu và tội lỗi hơn là nếu bạn nghèo và vô tội.,31.32425318328323,36.16339456299886,-4.839141379715631,PyTorch Transformer
209,"Chính sự giàu có , chứ không phải là có tội hay không có tội ảnh hưởng đến kết quả .","Sự giàu có , không phải là một cách làm được kết quả .","sự giàu có, chứ không phải các kết quả.",38.502561267564595,43.87586590033358,-5.373304632768985,PyTorch Transformer
210,"mặc dù vậy , chúng ta dường như vẫn thấy thoải mái về điều này",Và chúng ta dường như chúng ta có vẻ khá thoải mái .,"tuy nhiên, chúng ta dường như rất thoải mái.",41.269994814742496,45.96834165315904,-4.6983468384165405,PyTorch Transformer
211,Nỗi sợ hãi lẫn và giận dữ chính trị đã khiến chúng ta tin rằng đây không phải và vấn đề mà chúng ta phải lo,Chính trị của nỗi sợ hãi và sự giận dữ đã làm chúng ta tin rằng những vấn đề này không phải là vấn đề của chúng ta .,chính trị của nỗi sợ hãi và sự giận dữ đã làm chúng ta tin rằng đây là những vấn đề không phải là vấn đề của chúng ta.,55.34510418292913,57.688871328889476,-2.3437671459603493,PyTorch Transformer
212,thế là chúng ta tách biệt,Chúng ta đã không bị kết thúc .,chúng ta đã kết nối với nhau.,29.001596459775115,26.785077100428055,2.2165193593470605,TensorFlow NMT
213,nhưng điều này lại khiến tôi quan tâm,Thật thú vị với tôi .,điều đó thật thú vị đối với tôi.,6.311878826125334,12.322995257709303,-6.01111643158397,PyTorch Transformer
214,Chúng ta đang chứng kiến vài sự phát triển rất thú vị trong việc làm của mình,Chúng ta đang nhìn vào một số mạng lưới rất thú vị trong việc làm việc .,chúng ta đang nhìn vào một số sự phát triển thú vị trong công việc của chúng ta.,50.08838163245941,52.840074125039585,-2.751692492580176,PyTorch Transformer
215,"Tôi sống ở bang Alabama , cũng giống như những bang khác sẽ thực sự tước quyền bầu cử của bạn mãi mãi nếu bạn phạm tội hình sự","Chính phủ của tôi , như một số bang , thực sự là một số nước , thực sự là một sự đồng thuận của các bạn nếu bạn có một sự tin cậy tội phạm .","bang của tôi, như là một số bang của các bang, thật ra là vĩnh viễn. nếu như bạn có một sự tin tưởng tội phạm.",23.83549683120103,19.74243983809198,4.093056993109052,TensorFlow NMT
216,"Ngay hiện nay , ở bang Alabama có 34 % đàn ông da đen bị vĩnh viễn mất quyền bầu cử","Hiện tại , ngay bây giờ ở Stockholm , ở Stockholm % người da đen nhất định được sự mất đi để bỏ phiếu .",ngay bây giờ tại tedglobal phần trăm dân số da đen đã bị mất một cách vĩnh viễn để bỏ phiếu.,18.203883053858817,22.66123576997651,-4.457352716117693,PyTorch Transformer
217,Chúng tôi dự đoán rằng thêm 10 năm nữa mức độ tước quyền công dân sẽ lại nặng như trước khi Đạo Luật Bầu Cử được thông qua,"Chúng ta thực sự đang thực hiện một cách khác nhau 10 năm , mức độ của dân chủ sẽ là do khi đến từ trước khi đến từ những điều kiện của luật Nhân vi .",chúng tôi đang chiếu phim trong 10 năm nữa mức độ công bố của người dân sẽ cao gấp 10 năm kể từ trước đến hành trình của các quyền bỏ phiếu.,25.98881057182189,33.431079648178994,-7.442269076357103,PyTorch Transformer
218,Và có một sự im lặng đáng trách,Và có một sự im lặng tuyệt vời .,và có một sự i mại lặng tuyệt vời.,62.863754231170645,48.292030533092415,14.57172369807823,TensorFlow NMT
219,Tôi muốn đại diện lên tiếng nói cho trẻ em .,Tôi cho thấy trẻ em .,tôi đại diện cho trẻ em.,26.764772450999313,44.997224048958856,-18.232451597959543,PyTorch Transformer
220,Rất nhiều khác hàng của tôi vẫn còn rất nhỏ,Rất nhiều khách hàng của tôi rất nhỏ .,rất nhiều khách hàng của tôi rất trẻ.,66.22168629119881,57.86504149404106,8.356644797157749,TensorFlow NMT
221,Mỹ là quốc gia duy nhất trên thế giới kết án đứa trẻ 13 tuổi tù chung thân .,Nước Mỹ là quốc gia duy nhất trong thế giới nơi chúng ta có thể là những đứa trẻ trẻ em trong tù .,hoa kỳ là quốc gia duy nhất trên thế giới nơi chúng ta kết án 13 tuổi sẽ chết trong tù.,49.13688104581133,58.73033858197999,-9.593457536168664,PyTorch Transformer
222,Chúng ta có án tù chung thân không hề đặc xá cho trẻ em,Chúng ta có cuộc sống bị bỏ bỏ không để đưa cho trẻ em trong đất nước này .,chúng ta có cuộc sống bị giam giữ mà không có hình dạng nào cho trẻ em ở đất nước này.,37.73195987301915,36.49444330062271,1.2375165723964372,TensorFlow NMT
223,chúng ta thực ra còn đang thực hiện những vụ kiện tụng trẻ em,Và chúng tôi thực sự đang làm một vài vụ kiện .,và chúng tôi thực sự đang thực hiện một vài vụ kiện tụng.,24.25637546508785,48.177761409761274,-23.921385944673425,PyTorch Transformer
224,và là nước duy nhất trên thế giới làm điều này .,Nước duy nhất trong thế giới .,quốc gia duy nhất trên thế giới.,46.23089393120528,48.916296161588185,-2.6854022303829055,PyTorch Transformer
